#compound_ID,Exp_label(HGMMS/HGMMI),chemical_name,SMILES,reaction_type,direct_metabolite,final_metabolite,reference_year_month,reference_title,DOI
TI0527,HGMMI,selegiline,C[C@@H](Cc1ccccc1)N(C)CC#C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0528,HGMMI,sertraline,CN[C@@H]1CC[C@H](c2ccccc12)c1cc(c(cc1)Cl)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0529,HGMMI,sitagliptin phosphate,C1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](Cc1cc(c(cc1F)F)F)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0530,HGMMI,sorafenib tosylate,CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1cc(c(cc1)Cl)C(F)(F)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0531,HGMMI,sunitinib malate,CCN(CC)CCNC(=O)c1c([nH]c(c1C)/C=C\1/c2c(ccc(c2)F)NC1=O)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0532,HGMMI,telbivudine,Cc1cn(c(=O)[nH]c1=O)[C@@H]1C[C@H]([C@H](O1)CO)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0533,HGMMI,telithromycin,CC[C@@H]1[C@]2([C@H]([C@@H](C(=O)[C@H](C[C@]([C@H]([C@@H](C(=O)[C@H](C(=O)O1)C)C)O[C@@H]1[C@H]([C@H](C[C@H](O1)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCn1cc(nc1)c1cnccc1)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0534,HGMMI,temazepam,CN1c2c(cc(cc2)Cl)C(=N[C@@H](C1=O)O)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0535,HGMMI,terbutaline hemisulfate,CC(C)(C)NC[C@H](c1cc(cc(c1)O)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0536,HGMMI,tetrabenazine,CC(C)C[C@@H]1CN2CCc3cc(c(cc3[C@H]2CC1=O)OC)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0537,HGMMI,tiagabine,Cc1c(scc1)C(=CCCN1CCC[C@H](C1)C(=O)O)c1c(ccs1)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0538,HGMMI,tolterodine tartrate,Cc1cc(c(cc1)O)[C@H](CCN(C(C)C)C(C)C)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0539,HGMMI,tolvaptan,Cc1ccccc1C(=O)Nc1cc(c(cc1)C(=O)N1CCC[C@H](c2c1ccc(c2)Cl)O)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0540,HGMMI,topiramate,CC1(O[C@H]2CO[C@]3([C@@H]([C@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0541,HGMMI,torsemide,Cc1cc(ccc1)Nc1c(cncc1)S(=O)(=O)NC(=O)NC(C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0542,HGMMI,trazodone,C1CN(CCN1CCCn1c(=O)n2ccccc2n1)c1cc(ccc1)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0543,HGMMI,triamcinolone acetonide,CC1(O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5([C@]4([C@H](C[C@]3([C@]2(O1)C(=O)CO)C)O)F)C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0544,HGMMI,triamterene,c1ccc(cc1)c1nc2c(nc1N)nc(nc2N)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0545,HGMMI,triazolam,c1nnc2n1c1c(cc(cc1)Cl)C(=NC2)c1ccccc1Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0546,HGMMI,trimethobenzamide,CN(C)CCOc1ccc(cc1)CNC(=O)c1cc(c(c(c1)OC)OC)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0547,HGMMI,trimipramine maleate,C[C@@H](CN1c2ccccc2CCc2ccccc12)CN(C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0548,HGMMI,trospium chloride,C1CC[N+]2(C1)[C@H]1CC[C@@H]2C[C@H](C1)OC(=O)C(c1ccccc1)(c1ccccc1)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0549,HGMMI,almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0550,HGMMI,aminoglutethimide,CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0551,HGMMI,amisulpride,CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0552,HGMMI,antazoline phosphate,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0553,HGMMI,atenolol,CC(C)NC[C@H](O)COc1ccc(CC(=O)N)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0554,HGMMI,azatadine maleate,CN1CCC(=C2c3ccccc3CCc3cccnc23)CC1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0555,HGMMI,bambuterol,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc([C@H](O)CNC(C)(C)C)c1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0556,HGMMI,betaxalol,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0557,HGMMI,buramate,O=C(NCc1ccccc1)OCCO,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0558,HGMMI,clenbuterol,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(Cl)c1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0559,HGMMI,clidinium,C[N@@+]12CC[C@@H](CC1)[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0560,HGMMI,dabigatran etexilate mesylate,CCCCCCOC(=O)/N=C(\N)/c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0561,HGMMI,diperodon,O=C(Nc1ccccc1)OC[C@H](CN1CCCCC1)OC(=O)Nc1ccccc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0562,HGMMI,domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc23)CC1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0563,HGMMI,doxylamine succinate,CN(C)CCO[C@](C)(c1ccccc1)c1ccccn1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0564,HGMMI,eletriptan hydrobromide,CN1CCC[C@H]1Cc1c[nH]c2cc(CCS(=O)(=O)c3ccccc3)ccc12,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0565,HGMMI,ethynodiol diacetate,C#C[C@@H]1C[C@@H]2[C@H]3CCC4=C[C@@H](OC(=O)C)CC[C@H]4[C@H]3CC[C@]2(C)[C@H]1OC(=O)C,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0566,HGMMI,hyoscyamine,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0567,HGMMI,mebhydrolin naphthalenesulfonate,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0568,HGMMI,meticrane,Cc1cc2c(cc1S(=O)(=O)N)S(=O)(=O)CCC2,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0569,HGMMI,mianserin,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0570,HGMMI,nefopam,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0571,HGMMI,oxethazaine,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0572,HGMMI,pergolide mesylate,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]12,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0573,HGMMI,pridinol methanesulfonate,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0574,HGMMI,quinacrine,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0575,HGMMI,solifenacin succinate,O=C(O[C@H]1CN2CC[C@@H]1CC2)[C@@H]1NCc2ccccc2[C@H]1c1ccccc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0576,HGMMI,spiperone,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0577,HGMMI,tegaserod maleate,CCCCCNC(=N)N/N=C\c1c[nH]c2ccc(OC)cc12,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0578,HGMMI,tenoxicam,CN1C(=C(O)c2sccc2S1(=O)=O)C(=O)Nc1ccccn1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0579,HGMMI,thiabendazole,c1ccc2[nH]c(c3cscn3)nc2c1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0580,HGMMI,tiapride,CCN(CC)CCNC(=O)c1cc(S(=O)(=O)C)ccc1OC,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0581,HGMMI,timolol maleate,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0582,HGMMI,triprolidine,Cc1ccc(/C(=C\CN2CCCC2)/c2ccccn2)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0583,HGMMI,tropisetron,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
TI0584,HGMMI,zolpidem,Cc1ccc(c2[nH]c3ccc(C)c[n+]3c2CC(=O)N(C)C)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
ES0585,HGMMS,rifampin (rifampicin),CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C,unknown,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
ES0586,HGMMS,betamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,unknown,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
ES0587,HGMMS,hydrocortisone acetate,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O,"hydrolysis, reduction",OCC(C1(O)CCC2C1(C)CC(O)C3C2CCC4=CC(CCC34C)=O)=O,OCC(C1(CCC2C1(CC(C3C2CCC4=CC(CCC34C)=O)O)C)O)O,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
ES0588,HGMMS,prednisolone,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,desmolysis,O=C1CCC2C1(CC(C3C2CCC4=CC(C=CC34C)=O)O)C,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
ES0589,HGMMS,paliperidone,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,unknown,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
ES0590,HGMMS,diacetamate,CC(=O)Nc1ccc(OC(C)=O)cc1,unknown,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
ES0591,HGMMS,ergonovine maleate,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2[N](C)C1,unknown,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
ES0592,HGMMS,mevastatin,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,unknown,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
ES0593,HGMMS,nitrendipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C]1c1cccc([N+](=O)[O-])c1,unknown,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
ES0594,HGMMS,norethindrone acetate,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,unknown,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
ES0595,HGMMS,Olsalazine,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,reduction,C1=CC(=C(C=C1N)C(=O)O)O,NONE,1983/01,Absorption and Excretion of a Single 1-g Dose of Azodisal Sodium in Subjects with Ileostomy,10.3109/00365528309181568
ES0596,HGMMS,Chloramphenicol,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],hydrolysis,OC[C@@H](N)[C@H](O)C1=CC=C([N+]([O-])=O)C=C1,NONE,1967/06,The bacterial degradation of chloramphenicol,10.1016/s0140-6736(67)92720-1
ES0597,HGMMS,Amaranth Acid,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)O)N=NC3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)O)S(=O)(=O)O,unknown,NONE,NONE,2019/04,Azoreductase activity of dye-decolorizing bacteria isolated from the human gut microbiota,10.1038/s41598-019-41894-8
ES0598,HGMMS,orange II,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)[O])O,unknown,NONE,NONE,1978/03,Reduction of azo dyes by intestinal anaerobes,10.1128/aem.35.3.558-562.1978
ES0599,HGMMS,quercetin-3-glucoside,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,hydrolysis,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,NONE,2000/12,Degradation of quercetin-3-glucoside in gnotobiotic rats associated with human intestinal bacteria,10.1046/j.1365-2672.2000.01209.x
ES0600,HGMMS,ferulic acid,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,"hydrolysis, dealkylation",COC1=C(O)C=CC(CCC(O)=O)=C1,OC1=C(O)C=CC(CCC(O)=O)=C1,2011/05,High-protein reduced-carbohydrate weight-loss diets promote metabolite profiles likely to be detrimental to colonic health,10.3945/ajcn.110.002188
ES0601,HGMMS,"5,7-DMF",O=C1C2=C(OC)C=C(OC)C=C2OC(C3=CC=CC=C3)=C1,dealkylation,O=C1C2=C(C=C(C=C2OC(C3=CC=CC=C3)=C1)O)OC,O=C1C2=C(C=C(C=C2OC(C3=CC=CC=C3)=C1)O)O,2017/03,Demethylation of Polymethoxyflavones by Human Gut Bacterium Blautia sp. MRG-PMF1,10.1021/acs.jafc.7b00408
ES0602,HGMMS,"5-OH-3,7,4'-DMF",O=C1C2=C(O)C=C(OC)C=C2OC(C3=CC=C(OC)C=C3)=C1OC,dealkylation,O=C1C2=C(C=C(C=C2OC(C3=CC=C(C=C3)OC)=C1OC)O)O,O=C1C2=C(C=C(C=C2OC(C3=CC=C(C=C3)O)=C1O)O)O,2017/03,Demethylation of Polymethoxyflavones by Human Gut Bacterium Blautia sp. MRG-PMF1,10.1021/acs.jafc.7b00408
ES0603,HGMMS,Daidzein,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,reduction,O=C1C(C=CC(O)=C2)=C2OCC1C3=CC=C(O)C=C3,OC1=CC2=C(C=C1)CC(CO2)C3=CC=C(O)C=C3,2016/08,Phytoestrogen Metabolism by Adult Human Gut Microbiota,10.3390/molecules21081034
ES0604,HGMMS,diosmetin-7-O-glucoside,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"hydrolysis, dehydroxylation",COC1=C(O)C=C(C2=CC(C3=C(O)C=C(O)C=C3O2)=O)C=C1,COC1=CC=C(C2=CC(C3=C(O)C=C(O)C=C3O2)=O)C=C1,2014/11,Determination of metabolites of diosmetin-7-O-glucoside by a newly isolated Escherichia coli from human gut using UPLC-Q-TOF/MS,10.1021/jf502676j
ES0605,HGMMS,"2,5-DNT",CC1=C(C=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],reduction,CC1=C([N+]([O-])=O)C=CC(N)=C1,CC1=C(N)C=CC([N+]([O-])=O)=C1,1984/10,Metabolism of dinitrotoluene isomers by Escherichia coli isolated from human intestine,10.1248/cpb.32.4070
ES0606,HGMMS,Sertraline Carbamoyl Glucuronide,CN([C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl)C(=O)O[C@H]4[C@H]([C@H]([C@@H](C(O4)C(=O)O)O)O)O,unknown,NONE,NONE,2019/01,I-Screen: an ex vivo human microbiome platform to study microbiome induced reverse metabolism of metabolites back to parent,TNO: 871815
ES0607,HGMMS,Raloxifene 4'-Glucuronide,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O,unknown,NONE,NONE,2019/01,I-Screen: an ex vivo human microbiome platform to study microbiome induced reverse metabolism of metabolites back to parent,TNO: 871815
ES0608,HGMMS,p-Coumaric Acid,C1=CC(=CC=C1/C=C/C(=O)O)O,unknown,NONE,NONE,1972/03,Metabolism of azetirelin a new thyrotropin-releasing hormone (TRH) analogue by intestinal microorganisms,10.1111/j.1600-0773.1972.tb03610.x
ES0609,HGMMS,TMAO,C[N+](C)(C)[O-],reduction,CN(C)C,NONE,2018/04,Metabolic retroconversion of trimethylamine N-oxide and the gut microbiota,10.1186/s40168-018-0461-0
ES0610,HGMMS,potentillin,C1[C@@H]2[C@H]([C@H]3[C@H]([C@H](O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O3)O)O)O)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O,hydrolysis,O=C1C2=CC(O)=CC=C2C3=CC=C(O)C=C3O1,O=C1C2=CC(O)=CC=C2C3=C(O)C(O)=C(O)C=C3O1,2016/12,Differences in Metabolism of Ellagitannins by Human Gut Microbiota ex Vivo Cultures,10.1021/acs.jnatprod.6b00602
ES0611,HGMMS,stenophyllinin A,C1C([C@H](OC2=C1C(=CC3=C2C4C5C(OC(=O)C6=CC(=C(C(=C6C7=C(C(=O)C4(C7C(=O)O5)O3)O)O)O)O)C8C(COC(=O)C9=CC(=C(C(=C9C1=C(C(=C(C=C1C(=O)O8)O)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)C1=CC(=C(C=C1)O)O)O,hydrolysis,O=C1C2=CC(O)=CC=C2C3=CC=C(O)C=C3O1,O=C1C2=CC(O)=CC=C2C3=C(O)C(O)=C(O)C=C3O1,2016/12,Differences in Metabolism of Ellagitannins by Human Gut Microbiota ex Vivo Cultures,10.1021/acs.jnatprod.6b00602
ES0612,HGMMS,gemin A,C1[C@@H]2[C@H]([C@H]3[C@H]([C@H](O2)OC(=O)C4=CC(=C(C(=C4OC5=CC(=CC(=C5O)O)C(=O)O[C@@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O7)O)O)O)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)O)O)O)OC(=O)C2=CC(=C(C(=C2C2=C(C(=C(C=C2C(=O)O3)O)O)O)O)O)O)OC(=O)C2=CC(=C(C(=C2C2=C(C(=C(C=C2C(=O)O1)O)O)O)O)O)O,hydrolysis,O=C1C2=CC(O)=CC=C2C3=CC=C(O)C=C3O1,O=C1C2=CC(O)=CC=C2C3=C(O)C(O)=C(O)C=C3O1,2016/12,Differences in Metabolism of Ellagitannins by Human Gut Microbiota ex Vivo Cultures,10.1021/acs.jnatprod.6b00602
ES0613,HGMMS,Ginsenoside Rg5,CC(=CC/C=C(\C)/[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,hydrolysis,C/C(C)=C\C/C=C([C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@H]3[C@@]2(C)CC[C@@H]4[C@]3(C)CC[C@H](O)C4(C)C)\C,NONE,2018/06,Gut microbiota-mediated pharmacokinetics of ginseng saponins,10.1016/j.jgr.2017.04.011
ES0614,HGMMS,ginsenoside Rb1,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)C,hydrolysis,C/C(C)=C\CC[C@@]([C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@H]3[C@@]2(C)CC[C@@H]4[C@]3(C)CC[C@H](O)C4(C)C)(O)C,NONE,2018/06,Gut microbiota-mediated pharmacokinetics of ginseng saponins,10.1016/j.jgr.2017.04.011
ES0615,HGMMS,Geniposide,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,hydrolysis,COC(C1=CO[C@@H](O)[C@H]2[C@@H]1CC=C2CO)=O,NONE,2012/03,Role of metabolism by human intestinal microflora in geniposide-induced toxicity in HepG2 cells,10.1007/s12272-012-0418-y
ES0616,HGMMS,Floxuridine,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,unknown,NONE,NONE,2017/04,Host-Microbe Co-metabolism Dictates Cancer Drug Efficacy in C. elegans,10.1016/j.cell.2017.03.040
